Language,Program,PowerLimit,Package,Core,GPU,DRAM,Time,Temperature,Memory
PHP, n-body,15,2904.898804,1218.86908,0.00390625,469.4369507,194310,30.8,12800
PHP, n-body,15,2899.166382,1216.02063,0.003234863,468.5093994,193926,30.5,12844
PHP, n-body,15,2883.52478,1211.776794,0.003112793,465.9796753,192879,30.8,12856
PHP, n-body,15,2883.315674,1210.010071,0.00402832,465.9454956,192864,30.5,12928
PHP, n-body,15,2875.58374,1208.385315,0.003173828,464.6983032,192348,30.8,12712
PHP, n-body,15,2887.085815,1211.62207,0.003173828,466.5561523,193117,30.2,12876
PHP, n-body,15,2885.263428,1210.59668,0.003967285,466.2657471,192996,30.8,12828
PHP, n-body,15,2887.663696,1212.111938,0.003967285,466.6812134,193169,31,12828
PHP, n-body,15,2883.97052,1210.341248,0.003112793,466.0545654,192910,30.5,12912
PHP, n-body,15,2905.74231,1221.147156,0.00378418,469.5654297,194362,31.2,12796
PHP, n-body,15,2896.126099,1217.353516,0.003173828,468.0178223,193723,30.8,12852
PHP, n-body,15,2884.400635,1210.887878,0.003967285,466.137146,192939,30,12848
PHP, n-body,15,2869.722473,1207.32666,0.004089355,463.7515869,191956,30.5,12824
PHP, n-body,15,2886.944763,1212.661011,0.003173828,466.5264893,193105,30.8,12852
PHP, n-body,15,2891.184021,1213.726685,0.003967285,467.2192993,193392,31,12940
PHP, n-body,15,2879.302551,1209.68335,0.003051758,465.3000488,192597,30.2,12712
PHP, regex-redux,15,38.50256348,17.25079346,0.000793457,6.620361328,2574,30.5,194844
PHP, regex-redux,15,38.51983643,17.27288818,0,6.625976563,2576,30.5,194976
PHP, regex-redux,15,38.57147217,17.23352051,0,6.609802246,2579,29.5,194916
PHP, regex-redux,15,38.63256836,17.29595947,0,6.645385742,2583,29.8,194960
PHP, regex-redux,15,38.78393555,17.32385254,0,6.667358398,2592,30.2,194988
PHP, regex-redux,15,38.51953125,17.2230835,0,6.639404297,2582,29.8,194924
PHP, regex-redux,15,38.61608887,17.30169678,0,6.644104004,2582,29.8,195004
PHP, regex-redux,15,38.62908936,17.22393799,0,6.66217041,2591,29.2,194928
PHP, regex-redux,15,38.59014893,17.29833984,0,6.63269043,2580,30.5,194876
PHP, regex-redux,15,39.11114502,17.37634277,0,6.766540527,2631,29.2,195036
PHP, regex-redux,15,38.21270752,17.17437744,0,6.560180664,2555,29.8,194912
PHP, regex-redux,15,38.22808838,17.12402344,0,6.583007813,2565,29.5,194956
PHP, regex-redux,15,38.38293457,17.24694824,0,6.593017578,2566,30.2,194996
PHP, regex-redux,15,38.38079834,17.26367188,0,6.60345459,2566,30.2,194976
PHP, regex-redux,15,38.45654297,17.26025391,0,6.620239258,2572,29,195048
PHP, regex-redux,15,38.56274414,17.26263428,0,6.632202148,2578,29.5,194992
PHP, regex-redux,15,38.54150391,17.30249023,0,6.62487793,2577,30,194976
PHP, regex-redux,15,39.06884766,17.4473877,0,6.726074219,2617,29.5,194980
PHP, regex-redux,15,38.32269287,17.2088623,0,6.586669922,2562,29,194836
PHP, regex-redux,15,38.25848389,17.16339111,0,6.572631836,2558,29.5,194980
PHP, reverse-complement,15,32.43615723,14.33312988,0,6.087585449,2166,30,143296
PHP, reverse-complement,15,32.51373291,14.33978271,0,6.098876953,2172,29.2,143236
PHP, reverse-complement,15,32.47515869,14.33990479,0.000671387,6.096679688,2168,29.5,143204
PHP, reverse-complement,15,32.46691895,14.33905029,0,6.102905273,2168,29,143272
PHP, reverse-complement,15,32.45904541,14.32635498,0,6.101806641,2168,29.2,143068
PHP, reverse-complement,15,32.36981201,14.3125,0,6.089538574,2163,29.2,143284
PHP, reverse-complement,15,32.50585938,14.34350586,0,6.097351074,2171,28.5,142992
PHP, reverse-complement,15,32.43829346,14.3460083,0,6.096252441,2166,29,142996
PHP, reverse-complement,15,32.38256836,14.30511475,0,6.077270508,2163,28.5,143184
PHP, reverse-complement,15,32.5958252,14.36230469,0,6.113342285,2176,28.2,142996
PHP, reverse-complement,15,32.46624756,14.30993652,0,6.09777832,2170,28.8,143188
PHP, reverse-complement,15,32.72052002,14.39160156,0,6.176818848,2199,29.8,143100
PHP, reverse-complement,15,32.35241699,14.31365967,0,6.090332031,2161,29.5,143192
PHP, reverse-complement,15,32.36260986,14.30206299,0,6.075378418,2162,28.5,143296
PHP, reverse-complement,15,32.41540527,14.30487061,0,6.08190918,2164,29.2,143152
PHP, reverse-complement,15,32.40808105,14.31567383,0,6.095153809,2165,29.8,143204
PHP, reverse-complement,15,32.48455811,14.32098389,0,6.108459473,2170,28.5,143376
PHP, reverse-complement,15,32.503479,14.3972168,0,6.095092773,2170,29,143140
PHP, reverse-complement,15,32.49804688,14.34686279,0,6.09576416,2170,28.8,143236
PHP, reverse-complement,15,32.42022705,14.31481934,0,6.088012695,2166,28.8,143112
PHP, spectral-norm,15,570.2897949,276.6845703,0.000732422,92.19500732,38157,30.2,14044
PHP, spectral-norm,15,574.7456665,278.6085205,0.000671387,92.92651367,38453,30.5,13912
PHP, spectral-norm,15,570.1905518,276.6890259,0.000732422,92.17486572,38148,30.8,13904
PHP, spectral-norm,15,570.6723022,276.645752,0,92.25726318,38182,30.2,14004
PHP, spectral-norm,15,572.9775391,278.0592041,0.000671387,92.62188721,38333,30.2,13992
PHP, spectral-norm,15,569.2963257,276.6451416,0.000671387,92.03369141,38089,30.8,14104
PHP, spectral-norm,15,570.3619995,276.7640991,0.000732422,92.19927979,38158,31,14064
PHP, spectral-norm,15,570.8140869,276.6685181,0.000671387,92.27490234,38189,31,13960
PHP, spectral-norm,15,570.3965454,276.647644,0.000671387,92.20709229,38162,30.5,13916
PHP, spectral-norm,15,570.5875244,276.6294556,0.000732422,92.24005127,38174,30.2,14100
PHP, spectral-norm,15,570.2485352,276.6569824,0.000671387,92.18615723,38153,30.5,14012
PHP, spectral-norm,15,570.9025269,276.5445557,0.000732422,92.32324219,38210,30.5,13916
PHP, spectral-norm,15,570.758606,276.5957031,0.000671387,92.26489258,38186,30.5,14100
PHP, spectral-norm,15,570.1942139,276.6101074,0.000732422,92.17822266,38150,30,14180
PHP, spectral-norm,15,571.0310669,276.6516724,0.000671387,92.30389404,38202,30.5,14120
PHP, spectral-norm,15,570.7455444,276.6308594,0.000671387,92.26293945,38185,29.2,13896
PHP, spectral-norm,15,571.1465454,276.8002319,0.000671387,92.32574463,38211,30.5,14032
PHP, spectral-norm,15,571.7680054,276.9738159,0.000671387,92.4239502,38251,30.2,14104
PHP, spectral-norm,15,570.1436157,276.6620483,0.000732422,92.16107178,38142,30.5,14100
PHP, spectral-norm,15,570.5237427,276.6836548,0.000732422,92.23364258,38173,30,13876
Pascal, binary-trees,15,51.277771,23.77716064,0,9.123596191,3429,30.5,132448
Pascal, binary-trees,15,51.12213135,23.74993896,0,9.097412109,3419,30,132520
Pascal, binary-trees,15,50.9798584,23.71252441,0,9.120361328,3409,30,132520
Pascal, binary-trees,15,51.17407227,23.75164795,0,9.095153809,3422,29.2,132596
Pascal, binary-trees,15,51.40802002,23.83776855,0,9.155822754,3438,29.8,132548
Pascal, binary-trees,15,51.13909912,23.74023438,0,9.115478516,3420,29.5,132548
Pascal, binary-trees,15,51.27600098,23.75292969,0,9.115966797,3430,29.5,132600
Pascal, binary-trees,15,51.34918213,23.80743408,0,9.14654541,3435,30,132548
Pascal, binary-trees,15,51.36151123,23.82696533,0,9.147460938,3435,29.2,132440
Pascal, binary-trees,15,51.35076904,23.81164551,0,9.136047363,3434,30,132556
Pascal, binary-trees,15,51.05456543,23.7421875,0,9.077392578,3415,30.2,132600
Pascal, binary-trees,15,51.18121338,23.74328613,0,9.142822266,3432,29.8,132524
Pascal, binary-trees,15,51.45275879,23.77246094,0,9.15057373,3441,30.2,132608
Pascal, binary-trees,15,51.09967041,23.78118896,0.000732422,9.089111328,3417,29.5,132444
Pascal, binary-trees,15,51.18261719,23.76818848,0,9.107849121,3423,29.2,132612
Pascal, binary-trees,15,51.12957764,23.75500488,0,9.095153809,3419,29,132444
Pascal, binary-trees,15,51.42529297,23.80065918,0,9.154846191,3438,29.5,132528
Pascal, binary-trees,15,51.27539063,23.76031494,0,9.137023926,3429,29.8,132564
Pascal, binary-trees,15,50.88513184,23.71148682,0,9.045227051,3403,29,132444
Pascal, binary-trees,15,51.12561035,23.7286377,0,9.108642578,3420,29.8,132548
Pascal, fannkuch-redux,15,331.3798218,164.9969482,0,53.55133057,22165,30,2032
Pascal, fannkuch-redux,15,330.6738892,164.7910767,0.000610352,53.43743896,22118,30.2,2136
Pascal, fannkuch-redux,15,329.0067139,164.3860474,0,53.16870117,22007,30.2,1776
Pascal, fannkuch-redux,15,329.2306519,164.4537964,0.000732422,53.2053833,22022,29.5,2076
Pascal, fannkuch-redux,15,329.5786743,164.5535278,0.000671387,53.26043701,22046,30.8,1780
Pascal, fannkuch-redux,15,329.2796631,164.4786987,0,53.21209717,22025,30.8,1788
Pascal, fannkuch-redux,15,329.1374512,164.4844971,0.000610352,53.18786621,22016,30.5,1848
Pascal, fannkuch-redux,15,331.0901489,164.9129028,0,53.50518799,22146,30.2,2016
Pascal, fannkuch-redux,15,330.7636108,164.836731,0.000732422,53.45288086,22124,30.2,2028
Pascal, fannkuch-redux,15,332.0535278,165.1665039,0,53.66015625,22210,30.5,2024
Pascal, fannkuch-redux,15,331.0585327,164.9498291,0,53.49511719,22142,30.5,2136
Pascal, fannkuch-redux,15,330.8218994,164.8024902,0.000671387,53.49060059,22139,30,2024
Pascal, fannkuch-redux,15,330.1453247,164.6877441,0,53.35247803,22083,29.8,1916
Pascal, fannkuch-redux,15,328.9035645,164.359375,0.000732422,53.15179443,22000,30.5,1916
Pascal, fannkuch-redux,15,327.9251709,164.1099243,0,52.99267578,21933,30.2,1992
Pascal, fannkuch-redux,15,330.7150879,164.9690552,0.000671387,53.44549561,22121,30,2136
Pascal, fannkuch-redux,15,329.6570435,164.5023804,0,53.27258301,22050,30.8,2132
Pascal, fannkuch-redux,15,329.5958252,164.5517578,0,53.26055908,22045,30.5,1992
Pascal, fannkuch-redux,15,328.3788452,164.305481,0.000732422,53.06695557,21964,30,2136
Pascal, fannkuch-redux,15,328.6509399,164.3036499,0,53.1104126,21983,30,2020
Pascal, fasta,15,89.60498047,40.69238281,0.000793457,14.47869873,5991,30.8,292
Pascal, fasta,15,89.89074707,40.79064941,0,14.5269165,6011,30.5,296
Pascal, fasta,15,89.76983643,40.74468994,0,14.50231934,6003,30.5,296
Pascal, fasta,15,90.07574463,40.78973389,0,14.55401611,6023,29.2,292
Pascal, fasta,15,89.95605469,40.70983887,0,14.53161621,6014,29.8,296
Pascal, fasta,15,90.34191895,40.92376709,0,14.59692383,6041,29.8,292
Pascal, fasta,15,89.7734375,40.65185547,0.000732422,14.50476074,6004,29.5,288
Pascal, fasta,15,90.00054932,40.7364502,0,14.54107666,6018,29.8,292
Pascal, fasta,15,90.25756836,40.83624268,0,14.57983398,6035,28.8,292
Pascal, fasta,15,90.02825928,40.74804688,0,14.54608154,6020,29,296
Pascal, fasta,15,89.84844971,40.71759033,0,14.51690674,6008,29.2,288
Pascal, fasta,15,90.36688232,40.86230469,0,14.62091064,6052,29.5,292
Pascal, fasta,15,90.25427246,40.92645264,0.000732422,14.58233643,6035,29.8,292
Pascal, fasta,15,90.17840576,40.86669922,0,14.57281494,6030,30.5,292
Pascal, fasta,15,90.10107422,40.88659668,0,14.5579834,6026,29.2,288
Pascal, fasta,15,90.32354736,40.91784668,0,14.59191895,6040,30.5,356
Pascal, fasta,15,90.01367188,40.8225708,0,14.5435791,6019,30,292
Pascal, fasta,15,89.86279297,40.73864746,0,14.51953125,6009,29.2,292
Pascal, fasta,15,90.02709961,40.89758301,0.000732422,14.54602051,6020,29.5,252
Pascal, fasta,15,90.03735352,40.89562988,0,14.54595947,6021,30,296
Pascal, mandelbrot,15,106.3666382,53.30194092,0,17.20910645,7117,30,32748
Pascal, mandelbrot,15,106.3270874,53.28643799,0,17.20098877,7114,29.5,32916
Pascal, mandelbrot,15,106.3855591,53.29364014,0.000732422,17.20330811,7116,30,32772
Pascal, mandelbrot,15,106.4613647,53.31152344,0,17.22229004,7124,30,32776
Pascal, mandelbrot,15,106.4191895,53.2869873,0,17.21246338,7120,29.8,32812
Pascal, mandelbrot,15,106.4551392,53.28100586,0,17.21466064,7121,30,32596
Pascal, mandelbrot,15,106.4273071,53.28570557,0,17.21722412,7121,29,32852
Pascal, mandelbrot,15,106.4658203,53.30230713,0.000671387,17.22186279,7124,30,32572
Pascal, mandelbrot,15,106.3901978,53.28631592,0,17.20983887,7119,29.5,32776
Pascal, mandelbrot,15,106.3723145,53.30511475,0,17.20233154,7116,29.8,32728
Pascal, mandelbrot,15,106.413147,53.3170166,0,17.21228027,7120,30,33016
Pascal, mandelbrot,15,106.3233643,53.27880859,0,17.21234131,7120,29.2,32712
Pascal, mandelbrot,15,106.3244019,53.31933594,0,17.19995117,7115,29.5,32676
Pascal, mandelbrot,15,106.3178101,53.26403809,0,17.19512939,7113,29.8,32724
Pascal, mandelbrot,15,106.4401245,53.30340576,0,17.21459961,7121,29,33024
Pascal, mandelbrot,15,106.4696655,53.30773926,0,17.22003174,7124,30,32696
Pascal, mandelbrot,15,106.5338135,53.32861328,0.000671387,17.23144531,7127,29.5,32732
Pascal, mandelbrot,15,106.3662109,53.29125977,0,17.20532227,7116,29.2,32620
Pascal, mandelbrot,15,106.2763672,53.26593018,0,17.19049072,7111,29.2,32588
Pascal, mandelbrot,15,106.3312378,53.28173828,0,17.20031738,7115,29.5,33120
Pascal, n-body,15,94.87731934,41.42724609,0.000793457,15.33062744,6345,30,356
Pascal, n-body,15,95.09033203,41.47094727,0,15.36444092,6359,30,296
Pascal, n-body,15,95.34246826,41.47814941,0,15.40563965,6376,30,292
Pascal, n-body,15,95.32403564,41.50195313,0,15.40100098,6373,30,288
Pascal, n-body,15,95.31500244,41.42028809,0,15.40075684,6374,29.5,292
Pascal, n-body,15,94.99853516,41.41473389,0,15.35241699,6353,29.5,292
Pascal, n-body,15,94.68371582,41.39996338,0.000793457,15.29907227,6332,30.2,292
Pascal, n-body,15,94.77984619,41.42449951,0,15.31365967,6338,29.8,292
Pascal, n-body,15,94.68640137,41.40405273,0,15.29901123,6332,30.2,268
Pascal, n-body,15,94.81750488,41.39874268,0,15.31842041,6341,29.8,292
Pascal, n-body,15,95.31555176,41.43591309,0,15.4017334,6374,29.8,292
Pascal, n-body,15,95.63079834,41.49169922,0,15.48553467,6409,30,292
Pascal, n-body,15,94.79199219,41.43621826,0.000732422,15.31604004,6340,30.2,288
Pascal, n-body,15,95.40917969,41.4911499,0,15.4152832,6380,29.8,292
Pascal, n-body,15,95.13671875,41.41381836,0,15.3717041,6362,29.8,292
Pascal, n-body,15,95.26983643,41.44073486,0,15.39355469,6371,29.2,296
Pascal, n-body,15,95.52838135,41.69848633,0,15.43505859,6388,29.8,296
Pascal, n-body,15,94.89233398,41.46887207,0.000732422,15.33599854,6346,29.8,292
Pascal, n-body,15,94.96160889,41.39147949,0,15.34759521,6351,30.5,292
Pascal, n-body,15,94.99658203,41.41113281,0,15.34771729,6352,29,292
Pascal, regex-redux,15,84.58374023,35.14215088,0,14.28619385,5655,29.2,102732
Pascal, regex-redux,15,84.88287354,35.2199707,0,14.33374023,5675,29.8,102784
Pascal, regex-redux,15,84.3760376,35.08648682,0.000732422,14.25439453,5642,30,102788
Pascal, regex-redux,15,84.73260498,35.18048096,0,14.30944824,5665,30,102728
Pascal, regex-redux,15,84.61254883,35.13623047,0,14.28967285,5657,30.5,102732
Pascal, regex-redux,15,84.70172119,35.21398926,0,14.30670166,5664,30.2,102788
Pascal, regex-redux,15,84.65899658,35.11553955,0,14.29754639,5661,30,102792
Pascal, regex-redux,15,84.8963623,35.19732666,0,14.33520508,5677,29.8,102728
Pascal, regex-redux,15,84.56573486,35.20172119,0.000732422,14.27941895,5654,30.2,102732
Pascal, regex-redux,15,84.8059082,35.20800781,0,14.32171631,5670,30.2,102788
Pascal, regex-redux,15,84.54675293,35.13592529,0,14.2800293,5654,30.2,102728
Pascal, regex-redux,15,84.75579834,35.10888672,0,14.33856201,5677,29.5,102568
Pascal, regex-redux,15,84.77252197,35.26861572,0,14.31604004,5668,30,102732
Pascal, regex-redux,15,84.54840088,35.13653564,0,14.27832031,5652,30,102732
Pascal, regex-redux,15,84.59466553,35.10821533,0.000793457,14.28936768,5657,30.2,102728
Pascal, regex-redux,15,84.81018066,35.2053833,0,14.32196045,5670,30.5,102732
Pascal, regex-redux,15,84.65563965,35.24615479,0,14.29876709,5660,30,102716
Pascal, regex-redux,15,84.7590332,35.22491455,0,14.31335449,5667,30.5,102792
Pascal, regex-redux,15,84.80340576,35.14611816,0,14.32525635,5670,30.5,102588
Pascal, regex-redux,15,84.75811768,35.16693115,0,14.31365967,5667,30,102808
Pascal, reverse-complement,15,14.20471191,5.861999512,0,2.703308105,948,28.2,131752
Pascal, reverse-complement,15,14.21954346,5.866088867,0.000793457,2.705871582,951,29.8,131756
Pascal, reverse-complement,15,14.21575928,5.872558594,0,2.702575684,949,27.8,131748
Pascal, reverse-complement,15,14.22271729,5.855529785,0,2.707641602,950,29.2,131748
Pascal, reverse-complement,15,14.23388672,5.866882324,0,2.701416016,949,28.2,131752
Pascal, reverse-complement,15,14.24731445,5.859008789,0,2.711547852,953,30,131756
Pascal, reverse-complement,15,14.21942139,5.86328125,0,2.701049805,949,28,131752
Pascal, reverse-complement,15,14.18829346,5.84564209,0,2.700927734,949,29.8,131752
Pascal, reverse-complement,15,14.18676758,5.866027832,0,2.696228027,946,28,131752
Pascal, reverse-complement,15,14.19030762,5.853515625,0,2.700012207,948,28.8,131752
Pascal, reverse-complement,15,14.20635986,5.864196777,0,2.701721191,948,28.2,131748
Pascal, reverse-complement,15,14.33251953,5.866821289,0,2.740234375,964,29.2,131752
Pascal, reverse-complement,15,14.20153809,5.861328125,0,2.697753906,948,27.5,131752
Pascal, reverse-complement,15,14.23815918,5.86151123,0,2.709960938,951,29.5,131752
Pascal, reverse-complement,15,14.22515869,5.875244141,0,2.699035645,948,27.5,131752
Pascal, reverse-complement,15,14.24761963,5.860107422,0,2.712890625,952,29.8,131756
Pascal, reverse-complement,15,14.20623779,5.859191895,0,2.699523926,948,28,131752
Pascal, reverse-complement,15,14.19018555,5.84765625,0,2.701477051,948,29.2,131752
Pascal, reverse-complement,15,14.23876953,5.871154785,0,2.704467773,950,27.8,131752
Pascal, reverse-complement,15,14.20477295,5.862304688,0,2.707641602,950,29.2,131756
Pascal, spectral-norm,15,39.81536865,19.42407227,0,6.434631348,2662,29.8,2240
Pascal, spectral-norm,15,39.79815674,19.43029785,0,6.429504395,2661,30,2308
Pascal, spectral-norm,15,39.79180908,19.43280029,0,6.429504395,2660,29.5,2212
Pascal, spectral-norm,15,39.79644775,19.43060303,0.000671387,6.429321289,2661,30,2320
Pascal, spectral-norm,15,39.92382813,19.4130249,0,6.451171875,2669,29.2,2308
Pascal, spectral-norm,15,39.87738037,19.4453125,0,6.444091797,2666,29,2220
Pascal, spectral-norm,15,39.83239746,19.44744873,0,6.434326172,2663,29.8,2152
Pascal, spectral-norm,15,39.79742432,19.43255615,0,6.431762695,2661,29.5,2308
Pascal, spectral-norm,15,39.8447876,19.42779541,0,6.434265137,2662,29.8,2396
Pascal, spectral-norm,15,39.83001709,19.42559814,0,6.431945801,2662,30,2336
Pascal, spectral-norm,15,39.76782227,19.42474365,0,6.427062988,2659,29.5,2224
Pascal, spectral-norm,15,39.89178467,19.42651367,0,6.4609375,2673,29.8,2324
Pascal, spectral-norm,15,39.796875,19.4151001,0,6.431945801,2661,30,2320
Pascal, spectral-norm,15,39.87561035,19.43005371,0,6.444030762,2666,29.2,2320
Pascal, spectral-norm,15,39.82843018,19.41082764,0.000610352,6.439208984,2664,29,2288
Pascal, spectral-norm,15,39.85577393,19.40893555,0,6.444152832,2666,29.8,2320
Pascal, spectral-norm,15,39.88140869,19.40753174,0,6.446533203,2668,29.8,2312
Pascal, spectral-norm,15,39.8927002,19.41650391,0,6.446350098,2667,29.5,2400
Pascal, spectral-norm,15,39.8817749,19.41973877,0,6.446472168,2667,29.8,2212
Pascal, spectral-norm,15,39.79974365,19.40185547,0,6.431945801,2661,29.2,2312
Perl, binary-trees,15,1164.462708,562.1472168,0.001342773,204.244812,77898,29.8,760472
Perl, binary-trees,15,1170.087708,563.8815918,0.001403809,205.3881226,78278,30.5,760332
Perl, binary-trees,15,1165.101379,561.1828613,0.000671387,204.4307251,77940,30.8,760216
Perl, binary-trees,15,1164.046326,560.951355,0.000671387,204.2424927,77868,30.2,760148
Perl, binary-trees,15,1160.520508,559.1199951,0.000671387,203.6148682,77635,30.5,760300
Perl, binary-trees,15,1162.39978,559.890686,0.001403809,204.3232422,77761,30.8,760276
Perl, binary-trees,15,1164.640137,560.5702515,0.001403809,204.5910034,77912,30.2,760452
Perl, binary-trees,15,1169.421082,562.9752808,0.001464844,205.381958,78228,30.2,760384
Perl, binary-trees,15,1161.085022,559.046814,0.001403809,203.9432373,77675,30.2,760476
Perl, binary-trees,15,1156.687561,557.9637451,0.001403809,203.0670166,77378,30.5,760512
Perl, binary-trees,15,1162.35614,559.9199219,0.001342773,204.0232544,77756,31,760140
Perl, binary-trees,15,1164.199829,560.8953247,0.001342773,204.522522,77893,30.5,760308
Perl, binary-trees,15,1177.14624,566.4174805,0.001403809,206.4553833,78749,30.8,760132
Perl, binary-trees,15,1174.208496,564.2432861,0.001403809,205.9182129,78552,30.8,760496
Perl, binary-trees,15,1168.176392,561.7192383,0.001403809,205.098938,78146,30.5,760476
Perl, binary-trees,15,1172.868835,563.4278564,0.001403809,205.6982422,78458,30.8,760480
Perl, binary-trees,15,1179.690796,566.6049805,0.001342773,206.8746948,78914,30.5,760440
Perl, binary-trees,15,1167.092041,560.4915161,0.001403809,204.7808228,78077,30,760248
Perl, binary-trees,15,1170.66803,562.0861206,0.001403809,205.2269287,78314,30.2,760372
Perl, binary-trees,15,1171.397461,562.272522,0.001342773,205.3032837,78364,30.2,760420
Perl, fannkuch-redux,15,10670.29108,5212.024719,0.01171875,1724.346069,713746,30.2,11984
Perl, fannkuch-redux,15,10653.79395,5215.41571,0.011657715,1721.676208,712644,30.8,11996
Perl, fannkuch-redux,15,10667.58612,5211.504517,0.011230469,1723.913452,713568,30.8,12100
Perl, fannkuch-redux,15,10656.43018,5212.919006,0.012084961,1722.115845,712821,30.8,11936
Perl, fannkuch-redux,15,10639.87177,-256931.9633,0.01171875,1719.456055,711722,29.8,11916
Perl, fannkuch-redux,15,10655.55341,5210.895691,0.010925293,1721.962219,712761,30.5,12000
Perl, fannkuch-redux,15,10619.0675,5209.118347,0.011962891,1716.099121,710334,30,12120
Perl, fannkuch-redux,15,10675.25543,5227.115417,0.012145996,1725.17511,714091,30.2,12040
Perl, fannkuch-redux,15,10644.77795,5220.241516,0.010864258,1720.240112,712047,30.2,12204
Perl, fannkuch-redux,15,10753.08746,5281.730713,0.011901855,1739.260742,719288,31,12148
Perl, fannkuch-redux,15,10672.51794,5229.32312,0.011962891,1724.703674,713894,30.5,12164
Perl, fannkuch-redux,15,10631.7619,5214.202332,0.010864258,1718.157043,711186,31,12080
Perl, fannkuch-redux,15,-251526.6273,5206.392151,0.011657715,1715.809753,710210,30.8,12056
Perl, fannkuch-redux,15,10646.44189,5226.818787,0.011535645,1720.501343,712153,30.8,12056
Perl, fannkuch-redux,15,10849.85236,5305.99707,0.012023926,1753.371216,725760,29.8,12084
Perl, fannkuch-redux,15,10709.32922,5243.895447,0.010986328,1731.441345,716362,30.2,11848
Perl, fannkuch-redux,15,10629.33594,5204.084778,0.011535645,1717.776672,711007,31.2,12140
Perl, fannkuch-redux,15,10833.32587,5292.667969,0.01171875,1752.990112,724652,30.8,12120
Perl, fannkuch-redux,15,10633.57611,5222.4422,0.010864258,1718.420593,711293,30.8,12176
Perl, fannkuch-redux,15,10573.4585,5200.092041,0.011474609,1708.705139,707272,30.5,12072
Perl, fasta,15,800.0007324,342.8427734,0.000793457,129.3103638,53510,29.8,55284
Perl, fasta,15,802.791687,343.5635376,0.001525879,129.7613525,53697,30.2,55376
Perl, fasta,15,793.5899048,340.7001343,0.000732422,128.2736816,53081,29.8,55516
Perl, fasta,15,807.3291016,344.9744873,0.000793457,130.4941406,54001,30.5,55520
Perl, fasta,15,799.0800781,342.0020142,0.001525879,129.1638184,53449,30.2,55384
Perl, fasta,15,796.1472168,341.4528198,0.000732422,128.6901855,53253,31.2,55172
Perl, fasta,15,793.6494141,340.6153564,0.000793457,128.2868042,53086,30.5,55400
Perl, fasta,15,794.4550171,340.664917,0.000732422,128.4143066,53140,30.5,55472
Perl, fasta,15,797.6279907,341.0178223,0.000732422,128.9279175,53352,30.5,55376
Perl, fasta,15,796.2915649,341.494751,0.000793457,128.7154541,53263,30.8,55300
Perl, fasta,15,810.5690918,346.0864258,0.000732422,131.0170898,54217,30.5,55280
Perl, fasta,15,805.0949707,344.1744995,0.001525879,130.1743164,53868,31,55356
Perl, fasta,15,805.604126,345.0216064,0.000732422,130.2155762,53886,30.2,55352
Perl, fasta,15,797.7171631,341.6381836,0.000732422,128.9419556,53359,30.2,55364
Perl, fasta,15,793.3739624,340.5498657,0.001464844,128.2432861,53069,30.5,55332
Perl, fasta,15,798.4624634,341.7798462,0.000732422,129.0635986,53408,30.2,55328
Perl, fasta,15,795.0061035,341.3745117,0.000671387,128.5037842,53177,30,55440
Perl, fasta,15,798.1853638,342.6964111,0.000793457,129.0178223,53389,30,55388
Perl, fasta,15,797.7644653,341.9592896,0.000793457,128.9516602,53362,30.2,55356
Perl, fasta,15,799.4488525,342.4281616,0.000732422,129.2232056,53474,30,55168
Perl, k-nucleotide,15,1037.22467,492.2148438,0.000671387,186.7207642,69393,29.5,1251384
Perl, k-nucleotide,15,1052.504211,498.9449463,0.000671387,189.1375732,70415,30.2,1247764
Perl, k-nucleotide,15,1042.626221,493.2590332,0.001403809,187.6152344,69762,30,1251512
Perl, k-nucleotide,15,1043.210571,494.4259644,0.001281738,187.6395264,69797,30,1247480
Perl, k-nucleotide,15,1040.181519,493.2808228,0.000671387,187.0787354,69595,30,1251544
Perl, k-nucleotide,15,1050.618713,497.6482544,0.001342773,188.7472534,70286,30.8,1251440
Perl, k-nucleotide,15,1042.0401,493.6343384,0.001342773,187.4859619,69722,30,1251340
Perl, k-nucleotide,15,1045.302551,495.0679932,0.000732422,187.9478149,69931,30.2,1247648
Perl, k-nucleotide,15,1064.124695,504.354248,0.001403809,190.9788818,71187,30,1247664
Perl, k-nucleotide,15,1039.428101,493.0879517,0.001342773,186.9338379,69540,30.8,1251624
Perl, k-nucleotide,15,1039.759338,493.0394897,0.000671387,187.0309448,69560,31,1251536
Perl, k-nucleotide,15,1037.897156,491.4647217,0.001403809,186.647583,69450,30.5,1247724
Perl, k-nucleotide,15,1058.737793,501.6743774,0.001342773,190.0508423,70829,30.5,1251496
Perl, k-nucleotide,15,1041.450745,493.0792236,0.001342773,187.3607788,69671,30,1251204
Perl, k-nucleotide,15,1043.81897,493.9245605,0.000732422,187.6885986,69839,29.5,1251612
Perl, k-nucleotide,15,1070.074585,506.9318237,0.001342773,191.8605957,71586,29.8,1251248
Perl, k-nucleotide,15,1052.66748,498.5853271,0.001403809,189.1169434,70434,30.5,1251720
Perl, k-nucleotide,15,1046.50177,495.5435181,0.000671387,188.0579224,70009,30.8,1247436
Perl, k-nucleotide,15,1057.09906,500.7006836,0.001342773,189.8319702,70721,30.5,1251496
Perl, k-nucleotide,15,1061.3974,502.2305298,0.001403809,190.4365845,71010,30.2,1251472
Perl, mandelbrot,15,12461.51086,6042.327759,0.013977051,-260130.1398,833572,30.2,77100
